Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0022589	2	138655850	138721478	ENSMMUG00000039118	11	8080873	8101903	ortholog_one2many	33.5079	30.1887	50		0.6569	1.4265	0
MGP_PahariEiJ_G0027288	5	17195660	17322403	ENSMMUG00000045714	13	92607043	92738666	ortholog_one2one	64.2447	51.8519	50	100.00	0.2191	1.1704	1
MGP_PahariEiJ_G0016726	13	523273	555843												
MGP_PahariEiJ_G0016550	12	52610209	52611128												
MGP_PahariEiJ_G0013350	1	74027573	74028520	ENSMMUG00000030979	14	62264427	62265372	ortholog_one2one	77.4603	80	75		0.1219	0.5448	1
MGP_PahariEiJ_G0027473	5	49369614	49525705	ENSMMUG00000000384	12	96394233	96562123	ortholog_one2one	98.1982	98.1982	100	100.00	0.0108	0.1967	1
MGP_PahariEiJ_G0030921	9	43075631	43088115	ENSMMUG00000012304	3	2916524	2932461	ortholog_one2one	56.0484	60.4348	100		0.2424	1.4827	1
MGP_PahariEiJ_G0025986	3	138225710	138309564	ENSMMUG00000010403	10	28715111	28828683	ortholog_one2one	84.2105	85.906	100	54.54	0.0738	0.3954	1
MGP_PahariEiJ_G0030536	8	66320559	66323152												
MGP_PahariEiJ_G0014685	10	13783531	13927288												
MGP_PahariEiJ_G0016990	13	40336154	40676229	ENSMMUG00000002614	5	19619463	19990252	ortholog_one2one	96.952	96.952	100	96.79	0.0151	0.511	1
MGP_PahariEiJ_G0018734	15	7219579	7220062												
MGP_PahariEiJ_G0018641	14	87521123	87578862	ENSMMUG00000001586	16	75413444	75499164	ortholog_one2one	95.5592	94.0129	100	100.00	0.0258	0.5603	1
MGP_PahariEiJ_G0029240	6	106462385	106490461	ENSMMUG00000010879	1	768450	783368	ortholog_one2one	90.991	70.2609	100		0.0414	0.9055	1
MGP_PahariEiJ_G0024428	23	26140793	26155893												
MGP_PahariEiJ_G0015630	10	107075105	107185008	ENSMMUG00000031438	2	187355727	187571892	ortholog_one2many	94.8738	81.9022	75	82.71	0.0184	0.4384	1
MGP_PahariEiJ_G0015339	10	73291426	73395367	ENSMMUG00000017806	4	71715839	71852367	ortholog_one2one	71.706	71.5571	100	64.73	0.1769	0.5477	1
MGP_PahariEiJ_G0019081	15	59117375	59164724	ENSMMUG00000014235	18	48185550	48266128	ortholog_one2one	84.5311	85.258	100	89.96	0.0853	0.5397	1
MGP_PahariEiJ_G0026891	4	92863695	92932345	ENSMMUG00000014497	1	115630751	115670009	ortholog_one2one	69.4565	80.8861	75	100.00	0.1125	0.6199	1
MGP_PahariEiJ_G0020036	17	45230298	45259273	ENSMMUG00000012103	10	81384226	81424335	ortholog_one2one	97.0179	96.8254	100	100.00	0.0123	0.6227	1
MGP_PahariEiJ_G0025645	3	105478601	105508560	ENSMMUG00000014288	7	20918238	20942754	ortholog_one2one	94.6154	93.8931	100	100.00	0.0271	0.1777	1
MGP_PahariEiJ_G0021367	19	40538827	40555596	ENSMMUG00000020185	8	42286145	42299335	ortholog_one2many	98.5866	98.2394	100	100.00	0.0065	0.402	1
MGP_PahariEiJ_G0021367	19	40538827	40555596	ENSMMUG00000015430	7	162284815	162285663	ortholog_one2many	73.8516	86.0082	0		0.0695	0.4626	0
MGP_PahariEiJ_G0015311	10	70394283	70434464	ENSMMUG00000017435	7	28061575	28097639	ortholog_one2one	88.1104	88.6752	50	81.60	0.0598	0.6659	1
MGP_PahariEiJ_G0023652	21	23950946	23969205	ENSMMUG00000014508	4	37374706	37418282	ortholog_one2one	89.0215	89.0215	100		0.0562	0.7154	1
MGP_PahariEiJ_G0024032	22	46981248	47050474	ENSMMUG00000012597	15	50211109	50343340	ortholog_one2one	81.5371	81.9716	100	61.79	0.1007	0.4056	1
MGP_PahariEiJ_G0014158	1	120149785	120154508												
MGP_PahariEiJ_G0022162	2	73787514	73791564	ENSMMUG00000045070	3	77401521	77407278	ortholog_one2one	56.4394	51.5571	0		0.321	16.5026	0
MGP_PahariEiJ_G0016966	13	31833937	31870838	ENSMMUG00000000960	5	9444112	9488633	ortholog_one2one	93.7294	91.9094	100		0.0334	0.7071	1
MGP_PahariEiJ_G0020832	18	34849410	35307028	ENSMMUG00000016302	18	3256794	3616049	ortholog_one2one	79.7428	79.6148	100	66.06	0.1146	0.527	1
MGP_PahariEiJ_G0019162	15	73072627	73078998												
MGP_PahariEiJ_G0019064	15	56107969	56260363	ENSMMUG00000016913	6	146586544	146788394	ortholog_one2one	92.268	92.268	100	38.75	0.0445	0.3652	1
MGP_PahariEiJ_G0027214	4	144521918	144603335	ENSMMUG00000017309	1	70715961	70923820	ortholog_one2one	80.6011	73.0198	75	11.77	0.1109	1.5373	1
MGP_PahariEiJ_G0013631	1	91826424	91829717												
MGP_PahariEiJ_G0024163	23	3632481	3638056												
MGP_PahariEiJ_G0031103	9	47452893	47453989												
MGP_PahariEiJ_G0014203	1	122857374	122872584	ENSMMUG00000000017	14	13489278	13500408	ortholog_one2one	64.0816	75.8454	100		0.1672	1.0058	1
MGP_PahariEiJ_G0023105	20	29367366	29370638												
MGP_PahariEiJ_G0020610	18	8763873	8772828	ENSMMUG00000046051	4	50514787	50541406	ortholog_one2one	82.7586	83.3333	100	85.33	0.1015	0.4621	1
MGP_PahariEiJ_G0018314	14	68172319	68196749												
MGP_PahariEiJ_G0027072	4	117567395	117676766	ENSMMUG00000047534	5	108949186	109096646	ortholog_one2one	95.5056	96.2264	100	71.55	0.0175	0.2681	1
MGP_PahariEiJ_G0024931	3	22265615	22346120	ENSMMUG00000020124	15	18217358	18316670	ortholog_one2one	74.985	74.5823	100	66.62	0.1501	0.5842	1
MGP_PahariEiJ_G0025765	3	114250448	114251158												
MGP_PahariEiJ_G0017378	14	14771532	14836627	ENSMMUG00000010995	6	155336409	155412862	ortholog_one2one	93.44	94.1936	75	85.28	0.0291	0.5732	1
MGP_PahariEiJ_G0022384	2	107033775	107034596												
MGP_PahariEiJ_G0025252	3	71747362	71748303												
MGP_PahariEiJ_G0012727	1	2893599	2910012	ENSMMUG00000016168	19	33197909	33304112	ortholog_one2one	85.037	83.6735	25	92.53	0.0865	0.9964	1
MGP_PahariEiJ_G0015466	10	97377412	97486755	ENSMMUG00000016005	2	169436384	169539748	ortholog_one2one	95.4182	95.8874	100	38.47	0.0206	0.4726	1
MGP_PahariEiJ_G0023518	21	19661299	19665187												
MGP_PahariEiJ_G0024694	3	11443436	11462803	ENSMMUG00000013014	13	108115981	108131820	ortholog_one2one	66.2921	67.4286	100	80.97	0.1813	0.8715	1
MGP_PahariEiJ_G0029037	6	90048269	90078021	ENSMMUG00000045805	16	58362581	58362802	ortholog_one2one	80.2632	83.5616	0		0.079	0.3528	0
MGP_PahariEiJ_G0019954	17	41737088	41739791												
MGP_PahariEiJ_G0030000	8	11984692	11988846	ENSMMUG00000011282	9	59065845	59073291	ortholog_one2one	86.1004	86.1004	100		0.0742	0.5134	1
MGP_PahariEiJ_G0031455	X	2017357	2021489	ENSMMUG00000016469	X	49074133	49078925	ortholog_one2one	80.2326	80.5447	100	100.00	0.1167	0.6728	1
MGP_PahariEiJ_G0028325	6	1106200	1141273	ENSMMUG00000001773	15	41529679	41565151	ortholog_one2one	73.8636	73.5294	100	50.96	0.1319	0.6823	1
MGP_PahariEiJ_G0027568	5	60971086	61035947	ENSMMUG00000013247	12	109845339	109928399	ortholog_one2one	89.2919	91.0211	100	41.89	0.0592	0.3177	1
MGP_PahariEiJ_G0022678	2	143825558	143840906	ENSMMUG00000044047	11	9955495	9969568	ortholog_one2many	49.0654	46.2555	75		0.4204	0.6402	0
MGP_PahariEiJ_G0018619	14	86287220	86375693	ENSMMUG00000020840	16	73797510	73870596	ortholog_one2one	88.5117	77.221	100	100.00	0.0576	1.0023	1
MGP_PahariEiJ_G0013121	1	51778711	51802618	ENSMMUG00000007534	7	69131141	69157927	ortholog_one2one	96.2199	90.7617	25		0.0167	0.4304	0
MGP_PahariEiJ_G0027547	5	56735235	56850148	ENSMMUG00000007684	12	104667308	104805124	ortholog_one2one	88.102	77.9449	100	80.20	0.0664	0.5871	1
MGP_PahariEiJ_G0029549	7	62045006	62046038												
MGP_PahariEiJ_G0018349	14	68917559	68920755	ENSMMUG00000008090	16	48865147	48870270	ortholog_one2many	99.2647	99.2647	100	10.98	0.0032	0.6216	1
MGP_PahariEiJ_G0018349	14	68917559	68920755	ENSMMUG00000009162	6	32884419	32884827	ortholog_one2many	85.2941	90.625	0		0.0465	0.7796	0
MGP_PahariEiJ_G0031107	9	47513388	47518311												
MGP_PahariEiJ_G0019832	17	24739965	24746457	ENSMMUG00000015493	8	123736040	123764293	ortholog_one2one	87.7095	72.3502	100	21.80	0.0678	0.4218	1
MGP_PahariEiJ_G0026017	3	139665417	139718389	ENSMMUG00000010363	10	26830002	26890096	ortholog_one2one	91.7625	72.5758	100	97.88	0.0402	0.4317	1
MGP_PahariEiJ_G0028782	6	75878813	75925141	ENSMMUG00000023275	1	37017345	37068032	ortholog_one2one	93.037	83.3997	100	100.00	0.0342	0.2669	1
MGP_PahariEiJ_G0026327	4	15985981	16050143	ENSMMUG00000020680	2	152971302	153015917	ortholog_one2many	91.6435	83.5025	0	71.25	0.0461	0.6421	0
MGP_PahariEiJ_G0013407	1	75025535	75026476												
MGP_PahariEiJ_G0025291	3	72880800	72881777												
MGP_PahariEiJ_G0020360	17	67239011	67257783	ENSMMUG00000009457	11	52370260	52387509	ortholog_one2one	89.1462	89.927	100	100.00	0.0521	0.4991	1
MGP_PahariEiJ_G0013694	1	96506834	96518347	ENSMMUG00000009684	20	28185874	28201382	ortholog_one2one	85.0932	20.4478	50	90.51	0.0863	0.5384	0
MGP_PahariEiJ_G0025759	3	113836374	114022962	ENSMMUG00000017467	10	36096091	36260716	ortholog_one2one	85.0594	80.16	100	8.22	0.0836	0.4324	1
MGP_PahariEiJ_G0018255	14	67075828	67076865												
MGP_PahariEiJ_G0027504	5	53113249	53140696	ENSMMUG00000009626	12	100736365	100757310	ortholog_one2one	70.2934	72.0551	100	95.56	0.1875	0.4913	1
MGP_PahariEiJ_G0024374	23	20429150	20506720	ENSMMUG00000006823	3	42575907	42685205	ortholog_one2one	96.6934	96.6934	75		0.0151	0.7137	1
MGP_PahariEiJ_G0014033	1	116498625	116506225	ENSMMUG00000031202	14	8146467	8154291	ortholog_one2many	93.5323	89.9522	100	100.00	0.0372	0.6435	1
MGP_PahariEiJ_G0014033	1	116498625	116506225	ENSMMUG00000046183	9	119974873	119975412	ortholog_one2many	85.0746	95.5307	0		0.0151	0.5694	0
MGP_PahariEiJ_G0024104	22	48754276	48775134	ENSMMUG00000010213	15	48008324	48036269	ortholog_one2one	94.1558	94.1558	100	100.00	0.0305	0.5636	1
MGP_PahariEiJ_G0019363	16	25929486	25930376												
MGP_PahariEiJ_G0031449	X	1974908	1980056												
MGP_PahariEiJ_G0019056	15	55483222	55488320	ENSMMUG00000021666	6	147495581	147500785	ortholog_one2one	90	90	100	88.89	0.044	1.1806	1
MGP_PahariEiJ_G0022867	20	7270010	7280690	ENSMMUG00000010446	5	141274115	141291636	ortholog_one2one	96.2145	95.3125	100	97.47	0.0178	0.6618	1
MGP_PahariEiJ_G0026382	4	31037889	31110899	ENSMMUG00000009820	5	120757868	120898019	ortholog_one2one	94.7195	88.4892	100	100.00	0.028	0.6945	1
MGP_PahariEiJ_G0018879	15	32109088	32884244												
MGP_PahariEiJ_G0022577	2	138010661	138062503	ENSMMUG00000030958	14	74759565	74760695	ortholog_one2many	92.7649	95.4787	0		0.0216	0.331	0
MGP_PahariEiJ_G0022577	2	138010661	138062503	ENSMMUG00000022676	11	8998694	9079310	ortholog_one2many	71.3178	89.9023	100		0.0628	0.5261	1
MGP_PahariEiJ_G0022577	2	138010661	138062503	ENSMMUG00000030737	17	28628538	28629707	ortholog_one2many	84.2377	92.3513	0		0.0373	0.3639	0
MGP_PahariEiJ_G0022577	2	138010661	138062503	ENSMMUG00000013849	JSUE03273753.1	3225	4384	ortholog_one2many	90.9561	94.1176	0		0.0323	0.3467	0
MGP_PahariEiJ_G0029280	7	519419	541004	ENSMMUG00000014464	13	28699632	28721372	ortholog_one2one	95.7055	95.7055	100	100.00	0.0189	0.6149	1
MGP_PahariEiJ_G0018933	15	32860240	32885911												
MGP_PahariEiJ_G0022732	2	147965342	147966259												
MGP_PahariEiJ_G0014443	1	153014226	153017006												
MGP_PahariEiJ_G0031255	9	59234909	59239755												
MGP_PahariEiJ_G0020932	18	52725435	52733080	ENSMMUG00000005388	13	47351940	47358052	ortholog_one2one	86.3636	83.3333	100	100.00	0.0719	0.8916	1
MGP_PahariEiJ_G0022692	2	144519042	144534315	ENSMMUG00000002955	11	10340816	10348957	ortholog_one2one	61.1354	61.1354	25		0.2428	0.8496	0
MGP_PahariEiJ_G0019827	17	24295507	24440619	ENSMMUG00000016375	8	123148602	123318261	ortholog_one2one	87.7193	88.8052	100	84.13	0.0605	0.5988	1
MGP_PahariEiJ_G0027093	4	120565498	120591143	ENSMMUG00000015759	5	104037820	104064923	ortholog_one2one	83.125	80.1205	100	100.00	0.0916	0.7036	1
MGP_PahariEiJ_G0012839	1	14236698	14308586												
MGP_PahariEiJ_G0013969	1	115240565	115290594	ENSMMUG00000023192	14	6515545	6586740	ortholog_one2one	81.8985	85.6813	100	61.04	0.0699	0.5145	1
MGP_PahariEiJ_G0012663	1	944363	964044	ENSMMUG00000003826	19	35851053	35870785	ortholog_one2many	51.5805	56.0062	75	14.68	0.3422	0.9072	1
MGP_PahariEiJ_G0016333	12	21747189	21767164	ENSMMUG00000018671	2	197093706	197120023	ortholog_one2one	90.2128	74.1259	100	21.18	0.0635	0.6391	1
MGP_PahariEiJ_G0024606	23	37521531	37639672	ENSMMUG00000022522	17	7626524	7785829	ortholog_one2one	88.3015	95.1515	100	84.77	0.0213	0.2957	1
MGP_PahariEiJ_G0021354	19	39956650	39960240	ENSMMUG00000004543	17	31223240	31227465	ortholog_one2one	77.13	74.1379	50		0.1312	0.7194	0
MGP_PahariEiJ_G0018479	14	76743175	76765813	ENSMMUG00000011094	16	61719951	61742566	ortholog_one2one	72.1582	83.7476	75	100.00	0.1022	0.7414	1
MGP_PahariEiJ_G0031772	X	80448371	80540401	ENSMMUG00000012821	X	23995447	24111402	ortholog_one2one	98.103	98.103	50	100.00	0.0101	0.3772	1
MGP_PahariEiJ_G0029451	7	32363773	32364649	ENSMMUG00000011174	3	89064659	89065159	ortholog_one2one	78.5714	79.5181	50	100.00	0.1193	1.0477	1
MGP_PahariEiJ_G0017258	13	92655240	92661165	ENSMMUG00000008793	5	86332215	86339998	ortholog_one2one	65.9091	64.6497	75	53.08	0.2108	0.9229	1
MGP_PahariEiJ_G0028964	6	85857545	85873741	ENSMMUG00000032217	1	24099256	24124480	ortholog_one2one	93.6306	93.6306	100		0.0385	0.6627	1
MGP_PahariEiJ_G0030179	8	37982024	38010655	ENSMMUG00000004084	7	116810555	116862020	ortholog_one2one	87.5	84	100		0.0612	0.4768	1
MGP_PahariEiJ_G0021007	19	1906686	1912604												
MGP_PahariEiJ_G0029601	7	68740578	68747198	ENSMMUG00000013611	7	122960062	122965880	ortholog_one2one	72.2555	74.1803	100	100.00	0.158	0.5409	1
MGP_PahariEiJ_G0021167	19	15255032	15288897	ENSMMUG00000014301	19	40154130	40196623	ortholog_one2one	70.7547	72.2543	100		0.1714	0.894	1
MGP_PahariEiJ_G0014897	10	33939915	33940844	ENSMMUG00000007822	14	116989915	116994791	ortholog_one2many	82.1429	82.4104	100		0.1035	0.609	1
MGP_PahariEiJ_G0020791	18	24164042	24180480	ENSMMUG00000005598	19	6634447	6661448	ortholog_one2one	94.0043	93.8034	75		0.0281	0.9631	1
MGP_PahariEiJ_G0027786	5	104751940	104779962	ENSMMUG00000011711	1	159250807	159397628	ortholog_one2many	42.4242	26.4605	50		0.4774	0.9045	0
MGP_PahariEiJ_G0015006	10	40214028	40242372												
MGP_PahariEiJ_G0025623	3	104522696	104539837	ENSMMUG00000022251	7	19697409	19721133	ortholog_one2one	77.9221	67.6056	100	76.73	0.1313	0.5199	1
MGP_PahariEiJ_G0017701	14	37242781	37257903	ENSMMUG00000008173	16	7853651	7859195	ortholog_one2one	33.7985	89.4061	100	82.23	0.0276	0.8267	0
MGP_PahariEiJ_G0015414	10	90767538	90788225	ENSMMUG00000021392	2	161178498	161196152	ortholog_one2one	59.8894	87.6518	100	95.67	0.0632	0.7277	1
MGP_PahariEiJ_G0014476	1	155168999	155228958	ENSMMUG00000023764	9	95322167	95428757	ortholog_one2one	77.9638	65.1736	100	100.00	0.1348	0.5232	1
MGP_PahariEiJ_G0021459	19	56936792	56966773												
MGP_PahariEiJ_G0022537	2	133670483	133707027	ENSMMUG00000015405	9	38563446	38590992	ortholog_one2one	69.0037	91.2195	75	23.86	0.052	0.4252	1
MGP_PahariEiJ_G0022199	2	83225995	83251086	ENSMMUG00000022244	5	92822093	92860801	ortholog_one2one	82.9146	82.9146	50	6.12	0.0981	0.6455	0
MGP_PahariEiJ_G0020678	18	14324828	14331915	ENSMMUG00000000460	4	43925626	43938357	ortholog_one2one	59.9034	44.1281	100		0.2786	0.7027	0
MGP_PahariEiJ_G0016789	13	13832263	13840460												
MGP_PahariEiJ_G0030391	8	51260342	51290090	ENSMMUG00000018420	17	5001385	5051803	ortholog_one2one	92.6496	90.7873	75	40.06	0.0365	0.3027	1
MGP_PahariEiJ_G0027342	5	24483242	24486522												
MGP_PahariEiJ_G0023340	21	2241402	2279459	ENSMMUG00000037928	11	61939504	61940751	ortholog_one2one	64.2857	74.3802	0		0.1804	0.5453	0
MGP_PahariEiJ_G0029202	6	103218599	103228479	ENSMMUG00000018350	1	5354845	5368303	ortholog_one2one	96.1268	96.1268	100		0.0204	0.4861	1
MGP_PahariEiJ_G0023116	20	29641906	29679569	ENSMMUG00000002066	20	52701263	52742196	ortholog_one2one	76.4791	82.4261	100	90.96	0.0962	0.8407	1
MGP_PahariEiJ_G0016668	12	82660619	82665387	ENSMMUG00000022701	3	13193212	13197997	ortholog_one2one	71.5328	75.7732	100		0.1396	0.7119	1
MGP_PahariEiJ_G0027499	5	52948586	52960449	ENSMMUG00000013359	12	100486645	100503010	ortholog_one2one	88.3424	88.6655	100	97.58	0.061	0.8614	1
MGP_PahariEiJ_G0030540	8	66583812	66614872	ENSMMUG00000016609	17	24146834	24200314	ortholog_one2one	72.8953	71.7172	100		0.1708	0.5089	1
MGP_PahariEiJ_G0030317	8	46676761	46681077	ENSMMUG00000012471	7	85548098	85553193	ortholog_one2one	89.8058	88.9423	100		0.0559	0.5405	1
MGP_PahariEiJ_G0022998	20	18760506	18787796	ENSMMUG00000013492	20	41371883	41405442	ortholog_one2one	92.5197	92.8854	100	100.00	0.04	0.4115	1
MGP_PahariEiJ_G0024265	23	11485060	11488774	ENSMMUG00000042632	11	111926589	111929677	ortholog_one2many	58.8972	58.8235	100		0.2751	0.6886	1
MGP_PahariEiJ_G0020283	17	64483302	64529445	ENSMMUG00000004895	11	48616212	48695757	ortholog_one2one	34.2443	39.3248	100	100.00	0.5629	0.8038	0
MGP_PahariEiJ_G0029989	8	9953268	10001184	ENSMMUG00000006351	2	180607179	180691518	ortholog_one2one	90.1554	98.8636	75		0.0081	0.4514	1
MGP_PahariEiJ_G0030841	9	35915284	35970145												
MGP_PahariEiJ_G0024644	3	1448728	1483776												
MGP_PahariEiJ_G0018143	14	63260410	63272672	ENSMMUG00000002437	16	40332318	40345484	ortholog_one2one	84.0108	84.6995	100		0.0829	0.6794	1
MGP_PahariEiJ_G0019733	17	1516483	1536512												
MGP_PahariEiJ_G0025436	3	85645009	85731293	ENSMMUG00000018269	14	29263003	29322938	ortholog_one2one	50	49.0909	75	100.00	0.3311	0.7189	0
MGP_PahariEiJ_G0017545	14	26794371	26803265	ENSMMUG00000042231	3	70066213	70067942	ortholog_one2many	77.3723	78.5185	0		0.1489	0.67	0
MGP_PahariEiJ_G0017545	14	26794371	26803265	ENSMMUG00000040431	1	42645273	42656700	ortholog_one2many	52.5547	67.9245	0		0.2576	0.6889	0
MGP_PahariEiJ_G0023097	20	29276304	29282965	ENSMMUG00000007802	20	52176911	52186688	ortholog_one2one	51.711	50.9363	100	100.00	0.3766	0.7342	1
MGP_PahariEiJ_G0030668	9	6224863	6252638	ENSMMUG00000017520	4	156685208	156692348	ortholog_one2many	49.7608	20.2729	25		0.3673	1.1145	0
MGP_PahariEiJ_G0020622	18	11164157	11174099	ENSMMUG00000042154	4	47843453	47855358	ortholog_one2one	78.6458	59.4488	100	11.64	0.1201	0.7297	1
MGP_PahariEiJ_G0014713	10	16143800	16151157												
MGP_PahariEiJ_G0016142	12	4824361	4828084												
MGP_PahariEiJ_G0022743	2	149680085	149763541	ENSMMUG00000018580	11	13124656	13218128	ortholog_one2one	90.303	89.6241	100	96.95	0.0497	0.424	1
MGP_PahariEiJ_G0021289	19	31080558	31138610	ENSMMUG00000013617	17	94013907	94112860	ortholog_one2one	90.9392	91.4444	100		0.0444	0.7228	1
MGP_PahariEiJ_G0019005	15	46747658	46760696												
MGP_PahariEiJ_G0022104	2	67453596	67456801	ENSMMUG00000001270	3	176936299	176963224	ortholog_one2many	55.8442	34.9594	100		0.3422	0.8626	0
MGP_PahariEiJ_G0031880	X	94154105	94244953	ENSMMUG00000010763	X	74537746	74667057	ortholog_one2one	94.9416	94.7836	100	20.44	0.0241	0.4058	1
MGP_PahariEiJ_G0020910	18	49502748	49516849												
MGP_PahariEiJ_G0030154	8	31832612	31893002	ENSMMUG00000013895	9	52096040	52145419	ortholog_one2one	92.963	91.9414	100		0.0379	0.6517	1
MGP_PahariEiJ_G0026227	3	162732940	162751825	ENSMMUG00000016848	10	1684972	1714810	ortholog_one2one	73.1674	74.1936	100	96.29	0.1515	0.865	1
MGP_PahariEiJ_G0024249	23	10519099	10550155	ENSMMUG00000021793	11	113130759	113164917	ortholog_one2one	82.8536	85.3093	100	62.70	0.0686	0.7708	1
MGP_PahariEiJ_G0014093	1	117587426	117626607	ENSMMUG00000031163	14	9483043	9518580	ortholog_one2one	71.6535	71.6535	75	100.00	0.1719	0.4571	1
MGP_PahariEiJ_G0013535	1	80159177	80451751	ENSMMUG00000009205	14	56190971	56708553	ortholog_one2one	84.4575	15.576	100	42.49	0.031	0.3951	0
MGP_PahariEiJ_G0024517	23	30429979	30448079	ENSMMUG00000022072	3	36206455	36220668	ortholog_one2one	83.9744	76.6082	75		0.0964	1.0176	1
MGP_PahariEiJ_G0025434	3	79545177	79571574	ENSMMUG00000008827	14	22731635	22770503	ortholog_one2many	93.4524	91.4563	75		0.0244	0.5017	1
MGP_PahariEiJ_G0025434	3	79545177	79571574	ENSMMUG00000048944	12	65061218	65062781	ortholog_one2many	74.8016	84.5291	0		0.071	0.4762	0
MGP_PahariEiJ_G0023671	21	24829510	24891381	ENSMMUG00000003725	4	38601116	38659339	ortholog_one2one	95.0837	95.9873	100	100.00	0.0173	0.6778	1
MGP_PahariEiJ_G0023755	21	41513989	41558173	ENSMMUG00000005682	4	128098831	128109701	ortholog_one2one	73.5294	96.3855	100	80.18	0.0156	0.8191	1
MGP_PahariEiJ_G0014417	1	149567659	149605198	ENSMMUG00000014715	9	88882436	88914920	ortholog_one2many	87.619	87.619	100	100.00	0.0666	0.5762	1
MGP_PahariEiJ_G0014417	1	149567659	149605198	ENSMMUG00000047049	JSUE03048378.1	1090	1944	ortholog_one2many	78.7302	87.0175	0		0.0708	0.5789	0
MGP_PahariEiJ_G0018890	15	32225249	32316199												
MGP_PahariEiJ_G0019340	16	25047448	25047838	ENSMMUG00000042014	4	26789328	26789639	ortholog_one2many	100	100	25		0	0	0
MGP_PahariEiJ_G0021346	19	39795836	39810830												
MGP_PahariEiJ_G0015458	10	96580645	96593660	ENSMMUG00000000058	2	168391548	168408029	ortholog_one2one	68.6441	63.035	100	100.00	0.1697	0.5465	1
MGP_PahariEiJ_G0022626	2	140156381	140164960	ENSMMUG00000016985	11	6890637	6966023	ortholog_one2one	97.992	97.2112	100	100.00	0.0106	0.2004	1
MGP_PahariEiJ_G0023471	21	18667114	18668559	ENSMMUG00000041201	20	3914158	3914811	ortholog_one2one	96.3134	96.3134	100		0.0175	1.234	1
MGP_PahariEiJ_G0030578	8	87709747	87882750	ENSMMUG00000002533	17	53917682	54225144	ortholog_one2one	87.5661	59.586	100	54.75	0.0691	0.7073	1
MGP_PahariEiJ_G0029339	7	3350351	3386024	ENSMMUG00000009603	13	25174330	25204070	ortholog_one2one	76.2791	60.0733	100	86.10			1
MGP_PahariEiJ_G0013555	1	83553686	83835275	ENSMMUG00000021914	14	52167124	52460051	ortholog_one2one	81.7844	96.6325	75	36.21	0.0153	0.5011	1
MGP_PahariEiJ_G0015074	10	46383480	46422742	ENSMMUG00000005445	14	104132445	104162484	ortholog_one2one	83.8298	83.4746	100	100.00	0.0871	0.6879	1
MGP_PahariEiJ_G0017595	14	28870493	28901081	ENSMMUG00000013194	16	20656167	20717674	ortholog_one2one	75	74.5399	50	96.90	0.1533	0.5669	1
MGP_PahariEiJ_G0013375	1	74402979	74420365												
MGP_PahariEiJ_G0015613	10	104261504	104275623	ENSMMUG00000021249	2	95837342	95846352	ortholog_one2one	92.8105	92.2078	50	100.00	0.0259	0.5509	1
MGP_PahariEiJ_G0030661	9	5375418	5393040	ENSMMUG00000012581	4	155871966	155888016	ortholog_one2one	85.4737	86.1996	100		0.0825	0.6869	1
MGP_PahariEiJ_G0024355	23	18739393	18786185	ENSMMUG00000005629	11	130629921	130659342	ortholog_one2one	90.7193	94.4444	100		0.0285	1.3315	1
MGP_PahariEiJ_G0016260	12	14594415	14598808	ENSMMUG00000044346	10	61147720	61154497	ortholog_one2many	74.2857	54.9296	75	100.00	0.1205	1.0284	1
MGP_PahariEiJ_G0019651	16	59286801	59292903	ENSMMUG00000001947	6	133634493	133668582	ortholog_one2one	83.4437	83.4437	75	100.00	0.0887	0.5279	1
MGP_PahariEiJ_G0025523	3	95687883	95688818												
MGP_PahariEiJ_G0014050	1	116871146	116878660	ENSMMUG00000019012	14	8565581	8571524	ortholog_one2one	88.0952	89.6476	100	100.00	0.0656	0.8218	1
MGP_PahariEiJ_G0029900	7	105863529	105943218	ENSMMUG00000018123	7	166093182	166217185	ortholog_one2one	92.0883	91.4991	100	53.38	0.0459	0.5391	1
MGP_PahariEiJ_G0012735	1	3071518	3083528												
MGP_PahariEiJ_G0017072	13	63334915	63341022	ENSMMUG00000006703	5	48508923	48514322	ortholog_one2many	93.3884	45.0199	75	100.00	0.0339	0.4974	0
MGP_PahariEiJ_G0020407	18	973435	995106	ENSMMUG00000013569	19	12115971	12117747	ortholog_one2many	28.4444	50	0		0.4023	1.1405	0
MGP_PahariEiJ_G0032060	X	134328968	134940581												
MGP_PahariEiJ_G0018282	14	67426940	67433188	ENSMMUG00000010756	16	47188458	47192332	ortholog_many2many	88.3663	85.8173	50		0.0603	0.8707	0
MGP_PahariEiJ_G0018282	14	67426940	67433188	ENSMMUG00000042629	16	47139340	47144985	ortholog_many2many	87.3762	87.3762	100	46.42	0.0618	0.8273	1
MGP_PahariEiJ_G0029491	7	48654166	48667179	ENSMMUG00000011514	7	92265075	92286066	ortholog_one2one	93.6594	94	100	63.77	0.0304	0.4273	1
